Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
uploadFile,Chrome 61.0.3163.100,,2560-10-25 11:50:40,2560-10-25 11:50:40,0.121s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:40,2560-10-25 11:50:40,0.246s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:40,2560-10-25 11:50:40,0.189s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:40,2560-10-25 11:50:41,0.190s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:41,2560-10-25 11:50:41,0.052s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:41,2560-10-25 11:50:41,0.105s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:41,2560-10-25 11:50:41,0.144s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:41,2560-10-25 11:50:41,0.043s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:41,2560-10-25 11:50:41,0.076s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:41,2560-10-25 11:50:41,0.304s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:41,2560-10-25 11:50:41,0.092s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:41,2560-10-25 11:50:42,0.127s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:42,2560-10-25 11:50:42,0.140s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:42,2560-10-25 11:50:42,0.037s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:42,2560-10-25 11:50:42,0.062s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:42,2560-10-25 11:50:42,0.349s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:42,2560-10-25 11:50:42,0.153s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:42,2560-10-25 11:50:42,0.036s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:42,2560-10-25 11:50:43,0.139s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-25 11:50:43,2560-10-25 11:50:43,0.231s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:43,2560-10-25 11:50:43,0.244s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:50:43,2560-10-25 11:50:43,0.121s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:43,2560-10-25 11:50:43,0.177s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:50:43,2560-10-25 11:50:43,0.123s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:43,2560-10-25 11:50:44,0.221s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:44,2560-10-25 11:50:44,0.098s,PASSED
sendKeys,Chrome 61.0.3163.100,,2560-10-25 11:50:44,2560-10-25 11:50:44,0.295s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,,2560-10-25 11:50:44,2560-10-25 11:50:44,0.024s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:44,2560-10-25 11:50:44,0.361s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:44,2560-10-25 11:50:45,0.096s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:45,2560-10-25 11:50:45,0.099s,PASSED
sendKeys,Chrome 61.0.3163.100,,2560-10-25 11:50:45,2560-10-25 11:50:45,0.076s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,,2560-10-25 11:50:45,2560-10-25 11:50:45,0.029s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:45,2560-10-25 11:50:45,0.179s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:45,2560-10-25 11:50:45,0.137s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:45,2560-10-25 11:50:45,0.215s,PASSED
sendKeys,Chrome 61.0.3163.100,,2560-10-25 11:50:45,2560-10-25 11:50:46,0.190s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,,2560-10-25 11:50:46,2560-10-25 11:50:46,0.023s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:46,2560-10-25 11:50:46,0.353s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:46,2560-10-25 11:50:46,0.139s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:46,2560-10-25 11:50:46,0.064s,PASSED
sendKeys,Chrome 61.0.3163.100,,2560-10-25 11:50:46,2560-10-25 11:50:46,0.052s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,,2560-10-25 11:50:46,2560-10-25 11:50:46,0.027s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:46,2560-10-25 11:50:47,0.244s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:47,2560-10-25 11:50:47,0.226s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:47,2560-10-25 11:50:47,0.227s,PASSED
sendKeys,Chrome 61.0.3163.100,,2560-10-25 11:50:47,2560-10-25 11:50:47,0.084s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,,2560-10-25 11:50:47,2560-10-25 11:50:47,0.162s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:47,2560-10-25 11:50:48,0.302s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:48,2560-10-25 11:50:48,0.075s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:48,2560-10-25 11:50:48,0.075s,PASSED
sendKeys,Chrome 61.0.3163.100,,2560-10-25 11:50:48,2560-10-25 11:50:48,0.224s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,,2560-10-25 11:50:48,2560-10-25 11:50:48,0.032s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:48,2560-10-25 11:50:49,0.433s,PASSED
selectOptionByLabel,Chrome 61.0.3163.100,,2560-10-25 11:50:49,2560-10-25 11:50:49,0.296s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,,2560-10-25 11:50:49,2560-10-25 11:50:49,0.030s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-25 11:50:49,2560-10-25 11:50:49,0.354s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:49,2560-10-25 11:50:49,0.122s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:49,2560-10-25 11:50:50,0.259s,PASSED
sendKeys,Chrome 61.0.3163.100,,2560-10-25 11:50:50,2560-10-25 11:50:50,0.244s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,,2560-10-25 11:50:50,2560-10-25 11:50:50,0.025s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:50,2560-10-25 11:50:50,0.321s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:50:50,2560-10-25 11:50:50,0.230s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:50,2560-10-25 11:50:51,0.051s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:51,0.168s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:51,0.181s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:51,0.001s,NOT_RUN
,,,,,,
Test Cases/2. Login/Login,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:55,3.618s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:51,0.002s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:51,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:51,0.087s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:51,0.088s,PASSED
submit,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:51,0.216s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:51,2560-10-25 11:50:52,0.032s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:52,2560-10-25 11:50:52,0.365s,PASSED
submit,Chrome 61.0.3163.100,,2560-10-25 11:50:52,2560-10-25 11:50:52,0.024s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:52,2560-10-25 11:50:52,0.313s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:52,2560-10-25 11:50:52,0.151s,PASSED
submit,Chrome 61.0.3163.100,,2560-10-25 11:50:52,2560-10-25 11:50:52,0.023s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:52,2560-10-25 11:50:53,0.549s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:53,2560-10-25 11:50:53,0.200s,PASSED
submit,Chrome 61.0.3163.100,,2560-10-25 11:50:53,2560-10-25 11:50:53,0.031s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:53,2560-10-25 11:50:53,0.032s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:53,2560-10-25 11:50:53,0.068s,PASSED
submit,Chrome 61.0.3163.100,,2560-10-25 11:50:53,2560-10-25 11:50:53,0.032s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:53,2560-10-25 11:50:54,0.550s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:54,2560-10-25 11:50:54,0.083s,PASSED
submit,Chrome 61.0.3163.100,,2560-10-25 11:50:54,2560-10-25 11:50:54,0.028s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:54,2560-10-25 11:50:55,0.538s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.000s,NOT_RUN
,,,,,,
Test Cases/3. Home/Single Verbatim with login,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:51:17,22.381s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.095s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.031s,PASSED
setText,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.209s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:50:55,0.060s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:50:55,2560-10-25 11:51:16,20.769s,FAILED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:51:16,2560-10-25 11:51:17,1.082s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.000s,NOT_RUN
,,,,,,
Test Cases/Basic work/Upload File without labelling,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:52:08,50.914s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.002s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.003s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:17,0.198s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:51:17,2560-10-25 11:51:18,0.209s,PASSED
uploadFile,Chrome 61.0.3163.100,,2560-10-25 11:51:18,2560-10-25 11:51:18,0.073s,PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-25 11:51:18,2560-10-25 11:51:18,0.080s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:51:18,2560-10-25 11:51:18,0.085s,PASSED
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-25 11:51:18,2560-10-25 11:51:20,1.652s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:51:20,2560-10-25 11:51:50,30.883s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-25 11:51:50,2560-10-25 11:51:51,0.191s,PASSED
waitForElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:51:51,2560-10-25 11:51:55,4.658s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:51:55,2560-10-25 11:51:55,0.099s,PASSED
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-25 11:51:55,2560-10-25 11:51:56,0.559s,PASSED
waitForElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:51:56,2560-10-25 11:51:56,0.026s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2560-10-25 11:51:56,2560-10-25 11:51:56,0.049s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:51:56,2560-10-25 11:51:56,0.101s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:51:56,2560-10-25 11:52:08,11.771s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details Select All list,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.237s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.024s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Acccessibility list,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:09,0.987s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:08,2560-10-25 11:52:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.192s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.129s,PASSED
check,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.196s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.165s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Company Brand list,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:14,4.717s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.006s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:09,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:09,2560-10-25 11:52:10,0.168s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:10,0.279s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:10,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:10,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:10,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:10,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:10,0.203s,PASSED
click,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:10,0.088s,PASSED
check,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:10,0.130s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-25 11:52:10,2560-10-25 11:52:14,3.652s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Competitors list,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:18,4.291s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.000s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.000s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.000s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.002s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-25 11:52:14,2560-10-25 11:52:14,0.001s,NOT_RUN
