Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:07,2560-10-19 16:14:19,11.951s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details Select All list,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.497s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.002s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.006s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.002s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.093s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.060s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:19,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Acccessibility list,Chrome 61.0.3163.100,,2560-10-19 16:14:19,2560-10-19 16:14:21,1.805s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.125s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.002s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:20,0.231s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:20,2560-10-19 16:14:21,0.795s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.242s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.032s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Company Brand list,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:26,5.180s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.005s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.022s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.019s,NOT_RUN
