Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:10:41,2560-10-19 15:10:42,0.569s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:42,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Single Verbatim with login,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:11:04,21.562s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:42,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:42,0.002s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:42,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:42,0.004s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:42,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:42,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:42,0.304s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:10:42,2560-10-19 15:10:43,0.116s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:10:43,2560-10-19 15:11:03,20.680s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:11:03,2560-10-19 15:11:04,0.278s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Upload File without labelling,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:55,51.580s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.002s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.002s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.209s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:04,0.313s,PASSED
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:11:04,2560-10-19 15:11:05,0.137s,PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:11:05,2560-10-19 15:11:05,0.193s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:11:05,2560-10-19 15:11:05,0.230s,PASSED
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:05,2560-10-19 15:11:06,1.256s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:11:06,2560-10-19 15:11:37,31.132s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:11:37,2560-10-19 15:11:38,0.304s,PASSED
waitForElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:38,2560-10-19 15:11:42,4.705s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:11:42,2560-10-19 15:11:43,0.132s,PASSED
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:43,2560-10-19 15:11:43,0.570s,PASSED
waitForElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:43,2560-10-19 15:11:43,0.038s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:11:43,2560-10-19 15:11:43,0.064s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:11:43,2560-10-19 15:11:43,0.117s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:43,2560-10-19 15:11:55,11.842s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details Select All list,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:56,0.291s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.044s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:55,0.001s,NOT_RUN
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:55,2560-10-19 15:11:56,0.034s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.002s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Acccessibility list,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:57,1.239s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.217s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.002s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:56,0.263s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:11:56,2560-10-19 15:11:57,0.282s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.048s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Company Brand list,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:12:02,4.898s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.000s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.002s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.035s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.013s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:57,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:11:57,2560-10-19 15:11:58,0.350s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:11:58,2560-10-19 15:11:58,0.121s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:11:58,2560-10-19 15:11:58,0.208s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:11:58,2560-10-19 15:12:02,3.786s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Competitors list,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:07,4.763s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.003s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.000s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.002s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:02,0.269s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:12:02,2560-10-19 15:12:03,0.262s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:12:03,2560-10-19 15:12:03,0.198s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:03,2560-10-19 15:12:07,3.675s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Private Reason list,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:08,1.128s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.000s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.019s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.191s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.143s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:12:07,2560-10-19 15:12:07,0.281s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.025s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Process list,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:13,5.490s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.003s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:08,2560-10-19 15:12:08,0.225s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.000s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.423s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.202s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.127s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:12:09,2560-10-19 15:12:09,0.209s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:10,2560-10-19 15:12:13,3.688s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Product Feature list,Chrome 61.0.3163.100,,2560-10-19 15:12:13,2560-10-19 15:12:18,4.951s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.068s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.105s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:12:14,2560-10-19 15:12:14,0.143s,PASSED
