Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.045s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.001s,NOT_RUN
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.050s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.001s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Acccessibility list,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:34,1.895s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:07:32,2560-10-19 15:07:32,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.352s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.002s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:33,0.134s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:33,2560-10-19 15:07:34,0.620s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.249s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.034s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.003s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Company Brand list,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:39,5.242s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.003s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:34,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:34,2560-10-19 15:07:35,0.164s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.000s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.268s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.458s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:35,0.119s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:07:35,2560-10-19 15:07:36,0.249s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:36,2560-10-19 15:07:39,3.740s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Competitors list,Chrome 61.0.3163.100,,2560-10-19 15:07:39,2560-10-19 15:07:44,4.922s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.004s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.002s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.003s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.002s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.153s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.198s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:40,0.290s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:40,2560-10-19 15:07:44,3.942s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Private Reason list,Chrome 61.0.3163.100,,2560-10-19 15:07:44,2560-10-19 15:07:46,1.318s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.002s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.017s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.170s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.157s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:07:45,2560-10-19 15:07:45,0.442s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.017s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Process list,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:52,6.345s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.305s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:46,2560-10-19 15:07:46,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:47,2560-10-19 15:07:47,0.282s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:47,2560-10-19 15:07:47,0.534s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:47,2560-10-19 15:07:47,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:07:47,2560-10-19 15:07:47,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:47,2560-10-19 15:07:47,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:47,2560-10-19 15:07:47,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:47,2560-10-19 15:07:48,0.618s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:07:48,2560-10-19 15:07:48,0.167s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 15:07:48,2560-10-19 15:07:48,0.214s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:48,2560-10-19 15:07:52,3.709s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Product Feature list,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:57,4.670s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.000s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.038s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:52,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 15:07:52,2560-10-19 15:07:53,0.107s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 15:07:53,2560-10-19 15:07:53,0.127s,PASSED
